ProductURL,ProductName,RootCate,SubCate,CurrentPrice,TimeStamp
https://www.target.com/p/-/A-77859676,"Choose Your Attitude, Change Your Life - by  Deborah Smith Pegues (Paperback)","Movies, Music & Books",Non-Fiction,12.99,22/01/2022 23:21:56
https://www.target.com/p/-/A-11307531,The Rolling Stones - It's Only Rock 'N' Roll (CD),"Movies, Music & Books",Music,10.99,22/01/2022 23:21:58
https://www.target.com/p/-/A-79858395,Rockford Fosgate 500W Punch Single P1 10 Inch Loaded Subwoofer Enclosure P1-1X10,Electronics,Stereo Systems,219.99,22/01/2022 23:22:02
https://www.target.com/p/-/A-78399298,Intel Xeon DP Quad-core E5504 2GHz Processor - 2GHz - 4.8GT/s QPI - 4MB L2 - Socket B LGA-1366,Electronics,CPUs,30.99,22/01/2022 23:22:04
https://www.target.com/p/-/A-14272907,"Bonanza: The Official Fourth Season, Volume 2 (DVD)(2012)","Movies, Music & Books",Movies,22.99,22/01/2022 23:22:07
https://www.target.com/p/-/A-53192949,Fabric Half Bin Gray Pattern - Threshold&#8482;,Home,Decorative Storage,7.99,22/01/2022 23:22:10
https://www.target.com/p/-/A-80824745,Theories of Human Development - 2nd Edition by  Barbara M Newman & Philip R Newman (Paperback),"Movies, Music & Books","Diet, Health & Fitness Books",120.0,22/01/2022 23:22:12
https://www.target.com/p/-/A-78469382,Battle of Leningrad (Blu-ray)(2019),"Movies, Music & Books",Movies,23.49,22/01/2022 23:22:15
https://www.target.com/p/-/A-76905538,Bad Omens - Finding God Before God Finds Me (EXPLICIT LYRICS) (CD),"Movies, Music & Books",Music,11.99,22/01/2022 23:22:17
https://www.target.com/p/-/A-78651785,Vetiver - Up On High (Vinyl),"Movies, Music & Books",Vinyl Records,16.19,22/01/2022 23:22:20
https://www.target.com/p/-/A-79523303,Lord Huron - Strange Trails (Vinyl),"Movies, Music & Books",Vinyl Records,19.29,22/01/2022 23:22:23
https://www.target.com/p/-/A-81696728,Gon Bops Metal Shaker,Musical Instruments,Classroom & Kids' Instruments,25.99,22/01/2022 23:22:26
https://www.target.com/p/-/A-52238514,The Bounce Back (DVD + Digital),"Movies, Music & Books",Movies,9.78,22/01/2022 23:22:28
https://www.target.com/p/-/A-78765966,Career Anchors - (J-B Us Non-Franchise Leadership) 4th Edition by  Edgar H Schein & John Van Maanen (Paperback),"Movies, Music & Books",Non-Fiction,27.99,22/01/2022 23:22:31
https://www.target.com/p/-/A-80821840,Casp+ Comptia Advanced Security Practitioner Study Guide - 3rd Edition by  Jeff T Parker & Michael Gregg (Paperback),"Movies, Music & Books",Computers & Technology Books,60.0,22/01/2022 23:22:34
https://www.target.com/p/-/A-79549481,Parkway Drive - Viva The Underdogs (Orange Vinyl),"Movies, Music & Books",Vinyl Records,29.99,22/01/2022 23:22:37
https://www.target.com/p/-/A-78261153,Flat Geometric Brass and in Worn Gold Post Top Stud Earrings - Universal Thread&#8482; Gold,Women,Earrings,7.99,22/01/2022 23:22:39
https://www.target.com/p/-/A-80222575,Note Pals Sticky Note Pad - Colorful Pencils,School & Office Supplies,Sticky Notes,4.74,22/01/2022 23:22:42
https://www.target.com/p/-/A-50498035,Tom Jones - Long Lost Suitcase (CD),"Movies, Music & Books",Music,13.69,22/01/2022 23:22:45
https://www.target.com/p/-/A-82683844,Hypnosonics - Drums Were Beating: Fort Apache Studios (CD),"Movies, Music & Books",Music,11.39,22/01/2022 23:22:47
https://www.target.com/p/-/A-81271159,The Burrowers (DVD)(2009),"Movies, Music & Books",Movies,9.99,22/01/2022 23:22:49
https://www.target.com/p/-/A-81323832,Riding High (DVD)(2020),"Movies, Music & Books",Movies,13.99,22/01/2022 23:22:52
https://www.target.com/p/-/A-53266152,Bob Dylan - Slow Train Coming (Vinyl),"Movies, Music & Books",Vinyl Records,19.99,22/01/2022 23:22:54
https://www.target.com/p/-/A-13467792,The Bridge On The River Kwai (Blu-ray)(2012),"Movies, Music & Books",Movies,9.99,22/01/2022 23:22:57
https://www.target.com/p/-/A-80821307,The Complete Human Body - 2nd Edition by  Alice Roberts (Hardcover),"Movies, Music & Books","Diet, Health & Fitness Books",50.0,22/01/2022 23:23:00
https://www.target.com/p/-/A-79348820,Amazing Race: Season 31 (DVD)(2019),"Movies, Music & Books",Movies,34.99,22/01/2022 23:23:03
https://www.target.com/p/-/A-52230294,The Young Girls Of Rochefort (DVD)(2017),"Movies, Music & Books",Movies,21.99,22/01/2022 23:23:06
https://www.target.com/p/-/A-54074787,Berserk Golden Age Arc 2: Battle for Doldrey (Blu-ray)(2013),"Movies, Music & Books",Movies,19.99,22/01/2022 23:23:08
https://www.target.com/p/-/A-79696845,Wildboyz: The Complete Second Season (DVD)(2005),"Movies, Music & Books",Movies,16.99,22/01/2022 23:23:11
https://www.target.com/p/-/A-12993078,"Hello, Animals! by Smriti Prasadam (Board Book)","Movies, Music & Books",Baby & Toddler Books,6.99,22/01/2022 23:23:13
https://www.target.com/p/-/A-15127889,Here Comes the Devil (Blu-ray)(2014),"Movies, Music & Books",Movies,12.99,22/01/2022 23:23:16
https://www.target.com/p/-/A-76495873,"Hello, Sun! -  by Sarah Jane Hinder (Hardcover)","Movies, Music & Books",Baby & Toddler Books,7.99,22/01/2022 23:23:20
https://www.target.com/p/-/A-76370376,The Skulls II (DVD)(2002),"Movies, Music & Books",Movies,8.99,22/01/2022 23:23:22
https://www.target.com/p/-/A-15460338,Rigor Mortis (DVD),"Movies, Music & Books",Movies,12.79,22/01/2022 23:23:25
https://www.target.com/p/-/A-79498219,Biff Byford - School Of Hard Knocks (CD),"Movies, Music & Books",Music,10.89,22/01/2022 23:23:28
https://www.target.com/p/-/A-76625464,ZAGG Apple iPhone 11 Pro Max/XS Max InvisibleShield Glass Elite Privacy Screen Protector,Electronics,Tech Accessories,39.99,22/01/2022 23:23:31
https://www.target.com/p/-/A-77584198,"Monoprice Cat5e Ethernet Bulk Cable - 1000 Feet - Green | Network Internet Cord - Solid, 350Mhz, UTP, CMR, Riser Rated, Pure Bare Copper Wire, 24AWG",Electronics,Wi-Fi & Networking Accessories,109.99,22/01/2022 23:23:34
https://www.target.com/p/-/A-76837784,Nasty Terrible TKID-170: Julius Cavero (DVD)(2016),"Movies, Music & Books",Movies,17.49,22/01/2022 23:23:36
https://www.target.com/p/-/A-79581448,Escape from Pretoria (Blu-ray)(2020),"Movies, Music & Books",Movies,15.39,22/01/2022 23:23:39
https://www.target.com/p/-/A-53982358,"Time for Bed, Pete the Kitty : A Touch & Feel Book -  by James Dean (Hardcover)","Movies, Music & Books",Elementary Kids' Books,7.58,22/01/2022 23:23:43
https://www.target.com/p/-/A-77652108,"Monoprice Fiber Optic Cable - 2 Meter - Orange | ST to SC, OM1, 62.5/125 Type, Multi Mode, Duplex",Electronics,Wi-Fi & Networking Accessories,11.99,22/01/2022 23:23:45
https://www.target.com/p/-/A-76610142,Pet Sematary Two-Film Collection (Blu-ray)(2019),"Movies, Music & Books",Movies,17.49,22/01/2022 23:23:48
https://www.target.com/p/-/A-81881298,3 Tier Mobile Storage Caddy in Silver Gray-Pemberly Row,Home,Carts & Drawer Units,46.55,22/01/2022 23:23:50
https://www.target.com/p/-/A-50556688,The Challenger (DVD)(2016),"Movies, Music & Books",Movies,14.99,22/01/2022 23:23:53
https://www.target.com/p/-/A-76394808,Summer Hours -  Original by Amy Mason Doan (Paperback),"Movies, Music & Books",Fiction,11.1,22/01/2022 23:23:56
https://www.target.com/p/-/A-81961680,Deathloop: Deluxe Edition - PlayStation 5,Video Games,PlayStation 5,79.99,22/01/2022 23:23:59
https://www.target.com/p/-/A-76464222,"Jett, Joan & The Blackhearts - Greatest Hits (CD)","Movies, Music & Books",Music,4.99,22/01/2022 23:24:03
https://www.target.com/p/-/A-52022291,One Piece: Collection 18 (DVD)(2017),"Movies, Music & Books",Movies,21.99,22/01/2022 23:24:05
https://www.target.com/p/-/A-51924468,Dork Diaries Squee-tastic Collection Books 1-10 (Hardcover Boxed Set) by Rachel Ren&#233;e Russell,"Movies, Music & Books",Kids' Books,115.49,22/01/2022 23:24:08
https://www.target.com/p/-/A-51124170,Empire Season 2 (DVD),"Movies, Music & Books",Movies,9.99,22/01/2022 23:24:11
https://www.target.com/p/-/A-11538031,Hunting Ground (Paperback) by Patricia Briggs,"Movies, Music & Books",Fiction,7.99,22/01/2022 23:24:14
https://www.target.com/p/-/A-54126847,Mystery Science Theater 3000 Collection Vol. 8 (DVD)(2018),"Movies, Music & Books",Movies,32.99,22/01/2022 23:24:17
https://www.target.com/p/-/A-11340405,My 1st Spanish Word Book Bilingual (Hardcover) by Angela Wilkes,"Movies, Music & Books",Elementary Kids' Books,14.4,22/01/2022 23:24:19
https://www.target.com/p/-/A-12993369,Children's Favorites: Spring Into Fun (DVD)(2009),"Movies, Music & Books",Movies,7.59,22/01/2022 23:24:23
https://www.target.com/p/-/A-81323831,Searching For Bobby Fischer (DVD)(2020),"Movies, Music & Books",Movies,13.99,22/01/2022 23:24:25
https://www.target.com/p/-/A-13144517,Shock Corridor (DVD)(2011),"Movies, Music & Books",Movies,17.99,22/01/2022 23:24:28
https://www.target.com/p/-/A-76134199,Alvarez DYMR70 Yairi Masterworks Dreadnought Acoustic Guitar Sunburst,Musical Instruments,Acoustic Guitars,2299.0,22/01/2022 23:24:31
https://www.target.com/p/-/A-54311579,Blind Date (Blu-ray)(2019),"Movies, Music & Books",Movies,17.99,22/01/2022 23:24:33
https://www.target.com/p/-/A-81272662,"Frontline: Secrets, Politics & Torture (DVD)(2015)","Movies, Music & Books",Movies,20.99,22/01/2022 23:24:36
https://www.target.com/p/-/A-53640187,Ghost - Prequelle (LP) (Vinyl),"Movies, Music & Books",Vinyl Records,21.99,22/01/2022 23:24:38
https://www.target.com/p/-/A-52845124,311 - Greatest Hits '93-03 (Vinyl),"Movies, Music & Books",Vinyl Records,22.99,22/01/2022 23:24:41
https://www.target.com/p/-/A-76371191,Happy Days: The Third Season (DVD)(2007),"Movies, Music & Books",Movies,11.99,22/01/2022 23:24:44
https://www.target.com/p/-/A-76848964,London River (DVD)(2012),"Movies, Music & Books",Movies,18.49,22/01/2022 23:24:47
https://www.target.com/p/-/A-76887439,"Hubbard, Freddie; Hubbard, Freddie - High Blues Pressure (CD)","Movies, Music & Books",Music,12.59,22/01/2022 23:24:50
https://www.target.com/p/-/A-79335526,PAW Patrol Super Activity Kit,"Movies, Music & Books",Coloring & Activity Books,10.0,22/01/2022 23:24:52
https://www.target.com/p/-/A-78409267,"Logitech M720 Triathlon Multi-Device Wireless Mouse - Bluetooth Connectivity - Easily Move Text, Images and Files - Hyper-fast scrolling",Electronics,Tech Accessories,58.99,22/01/2022 23:24:55
https://www.target.com/p/-/A-82163790,Lakeside Velvet Non Slip Hangers - Set of 20 - Gray,Home,Hangers,14.98,22/01/2022 23:24:57
https://www.target.com/p/-/A-52731883,I&#39;ll Be Home for Christmas: Silver Bells on a Snowy Christma 09/26/2017 - by Debbie Macomber (Paperback),"Movies, Music & Books",Fiction,7.99,22/01/2022 23:25:00
https://www.target.com/p/-/A-76388335,Joy Williams - Front Porch (CD),"Movies, Music & Books",Music,12.99,22/01/2022 23:25:03
https://www.target.com/p/-/A-12980973,Dixie Everyday 6 7/8&#34; Paper Plates - 58ct,Household Essentials,Disposable Tableware,3.59,22/01/2022 23:25:06
https://www.target.com/p/-/A-14248173,Loreena McKennitt - Nights From The Alhambra (2 CD/1 DVD Combo),"Movies, Music & Books",Music,24.99,22/01/2022 23:25:08
https://www.target.com/p/-/A-80317615,Nintendo Mario Collection Journal,School & Office Supplies,Journals,12.99,22/01/2022 23:25:11
https://www.target.com/p/-/A-75543780,Shell Education Learn About Life Science Book Set  - Set of 6,"Movies, Music & Books",Kids' Books,39.95,22/01/2022 23:25:14
https://www.target.com/p/-/A-77645619,3 Drawer Rolling Cart White - Inval,Furniture,Dorm Furniture,39.99,22/01/2022 23:25:16
https://www.target.com/p/-/A-53564659,Mary and the Witch's Flower (DVD)(2018),"Movies, Music & Books",Movies,15.99,22/01/2022 23:25:19
https://www.target.com/p/-/A-80829958,Law Enforcement Field Guide - 3rd Edition by  Informed & Eric Swanson (Spiral Bound),"Movies, Music & Books","Diet, Health & Fitness Books",25.95,22/01/2022 23:25:22
https://www.target.com/p/-/A-81926636,Macally Phone Holder + Gooseneck Cupholder Mount,Top Deals,10% off One Select Electronic Item or Video Game with Target Circle,14.99,22/01/2022 23:25:24
https://www.target.com/p/-/A-78400933,"Tripp Lite PDU Basic Dual Volt 100-240V 20A 2 C19; 12 C13 Outlet 1U 0U RM - 14 - 1UHorizontal Rackmount, Vertical Rackmount",Home,Extension Cords & Power Strips,147.99,22/01/2022 23:25:27
https://www.target.com/p/-/A-78138966,Kiki and Jax Life-Changing Magic of Friendship - by Marie Kondo (Hardcover),"Movies, Music & Books",Baby & Toddler Books,11.09,22/01/2022 23:25:30
https://www.target.com/p/-/A-76489338,Midnight Lace (Blu-ray)(2019),"Movies, Music & Books",Movies,16.59,22/01/2022 23:25:32
https://www.target.com/p/-/A-11535152,Ocean's Eleven (DVD)(2008),"Movies, Music & Books",Movies,9.99,22/01/2022 23:25:35
https://www.target.com/p/-/A-52769368,Trick or Treat -  (Little Friends) by Roger Priddy (Hardcover),"Movies, Music & Books",Elementary Kids' Books,7.98,22/01/2022 23:25:37
https://www.target.com/p/-/A-51908654,Wish for Christmas (DVD)(2016),"Movies, Music & Books",Movies,6.99,22/01/2022 23:25:40
https://www.target.com/p/-/A-80503933,Cricket Prepaid Debut Flip (4GB) - Black,Electronics,Prepaid Cell Phones,29.99,22/01/2022 23:25:43
https://www.target.com/p/-/A-52061387,J.R. Watkins Ocean Breeze Foaming Hand Soap - 9oz,Personal Care,Hand Soap,3.59,22/01/2022 23:25:46
https://www.target.com/p/-/A-81271573,The Desperate Trail (DVD)(2005),"Movies, Music & Books",Movies,9.99,22/01/2022 23:25:49
https://www.target.com/p/-/A-81273135,The Cell (Blu-ray)(2015),"Movies, Music & Books",Movies,9.99,22/01/2022 23:25:51
https://www.target.com/p/-/A-53830100,Zoe Organics Cream - 2oz,Ways to Shop,15% off Baby Toiletries with Target Circle,17.99,22/01/2022 23:25:54
https://www.target.com/p/-/A-53914836,The Great Scout & Cathouse Thursday (Blu-ray)(2018),"Movies, Music & Books",Movies,19.99,22/01/2022 23:26:03
https://www.target.com/p/-/A-54311563,The Appaloosa (Blu-ray)(2019),"Movies, Music & Books",Movies,17.99,22/01/2022 23:26:05
https://www.target.com/p/-/A-79760752,"Panorama Antennas LP[G]AM-BC3G-26 | Compact Low profile MiMo 2G/3G/4G Antenna - 698 MHz, 1.71 GHz to 960 MHz, 3.80 GHz - 26 dB",Electronics,Smart Home,51.99,22/01/2022 23:26:08
https://www.target.com/p/-/A-81459493,HP Inc. HP 88XL (C9391AN) High Yield Cyan Original Ink Cartridge ,Electronics,Ink & Toner,46.29,22/01/2022 23:26:10
https://www.target.com/p/-/A-52229026,Dragon Ball Z Kai: The Final Chapters - Part 1 (Blu-ray),"Movies, Music & Books",Movies,34.49,22/01/2022 23:26:13
https://www.target.com/p/-/A-53436610,War Storm by Victoria Aveyard (Hardcover),"Movies, Music & Books",Teens' Books,12.5,22/01/2022 23:26:16
https://www.target.com/p/-/A-81799915,"Ring Stand Hard Dual Layer Plastic TPU Case w/stand For Apple iPhone 12 Mini (5.4"") - Black",Electronics,Cell Phone Cases,12.99,22/01/2022 23:26:18
https://www.target.com/p/-/A-52748483,Early Denver - by James Bretz (Paperback),"Movies, Music & Books",Non-Fiction,21.99,22/01/2022 23:26:22
https://www.target.com/p/-/A-82266608,LAUT Apple iPhone 12 Mini Liquid Glitter Phone Case - Sakura,Electronics,Cell Phone Cases,39.99,22/01/2022 23:26:25
https://www.target.com/p/-/A-80823251,Jews and the American Slave Trade - by  Saul Friedman (Paperback),"Movies, Music & Books",Non-Fiction,52.95,22/01/2022 23:26:27
https://www.target.com/p/-/A-51128877,Imagimorphia: An Extreme Coloring and Search Challenge 06/21/2016 - by Kerby Rosanes (Paperback),"Movies, Music & Books",Humor & Games Books,9.78,22/01/2022 23:26:30
https://www.target.com/p/-/A-13305822,The Beauty Detox Solution (Original) (Paperback) by Kimberly Snyder,"Movies, Music & Books","Diet, Health & Fitness Books",21.41,22/01/2022 23:26:37
https://www.target.com/p/-/A-76425458,Today We Go Home - by Kelli Estes (Paperback),"Movies, Music & Books",Fiction,9.99,22/01/2022 23:26:40
https://www.target.com/p/-/A-52496726,Glen Campbell - Adios (Vinyl),"Movies, Music & Books",Vinyl Records,24.99,22/01/2022 23:26:43
https://www.target.com/p/-/A-53558371,"Wye Oak - Louder I Call, the Faster It Runs (Vinyl)","Movies, Music & Books",Vinyl Records,17.99,22/01/2022 23:26:46
https://www.target.com/p/-/A-12155921,The Baader Meinhof Complex (Blu-ray)(2010),"Movies, Music & Books",Movies,31.49,22/01/2022 23:26:48
https://www.target.com/p/-/A-76370864,Crank 2: High Voltage (DVD)(2009),"Movies, Music & Books",Movies,6.29,22/01/2022 23:26:51
https://www.target.com/p/-/A-51117427,Prescription Thugs (DVD)(2016),"Movies, Music & Books",Movies,14.79,22/01/2022 23:26:54
https://www.target.com/p/-/A-51271164,The Dream Team (Blu-ray)(2016),"Movies, Music & Books",Movies,9.99,22/01/2022 23:26:56
https://www.target.com/p/-/A-54579632,Honey-Can-Do Small Trunk Organizer Gray,Home,Interior Car Accessories,22.99,22/01/2022 23:26:59
https://www.target.com/p/-/A-79414948,One To Watch - by Kate Stayman-London (Paperback),"Movies, Music & Books",Fiction,9.01,22/01/2022 23:27:02
https://www.target.com/p/-/A-81160104,Brydge Pro+ with Trackpad For 12.9&#34; iPad Pro,Electronics,Tech Accessories,229.99,22/01/2022 23:27:04
https://www.target.com/p/-/A-81644260,"Insten Carrying Case with 10 Game Slots Holder for Nintendo Switch Lite - Portable & Protective Travel Cover Accessories, Black",Video Games,Video Game Accessories,14.99,22/01/2022 23:27:07
https://www.target.com/p/-/A-79536360,Merritt 3pc Swivel Glider Chair Seating Set - Cambridge,Patio & Garden,Conversation Sets,1199.99,22/01/2022 23:27:10
https://www.target.com/p/-/A-79391015,Aura Cacia Lavender Hydrosol - 3 fl oz,Beauty,Body Oils,8.69,22/01/2022 23:27:12
https://www.target.com/p/-/A-52071320,"Classic Red 9"" Paper Plates - 24ct",Party Supplies,Party Dinnerware,6.15,22/01/2022 23:27:15
https://www.target.com/p/-/A-82804090,Costway 8PCS Patio Rattan Furniture Set Acacia Wood Frame Cushioned Sofa Chair Garden,Patio & Garden,Conversation Sets,896.99,22/01/2022 23:27:18
https://www.target.com/p/-/A-14903645,SWISSGEAR Soft Duffel Bag - Gray,Luggage,Carry-on Luggage,59.99,22/01/2022 23:27:20
https://www.target.com/p/-/A-82138892,"Touched by Nature Baby Boy Organic Cotton Long-Sleeve Gowns 3pk, Woodland, 0-6 Months",Kids,Pajamas,21.99,22/01/2022 23:27:23
https://www.target.com/p/-/A-52888652,Ivory Geometric Knotted Area Rug 8&#39;x10&#39; - Safavieh,Home,Area Rugs,764.99,22/01/2022 23:27:26
https://www.target.com/p/-/A-79598471,The Master's Apprentice - (Faust) by  Oliver Pötzsch (Paperback),"Movies, Music & Books",Fiction,10.99,22/01/2022 23:27:28
https://www.target.com/p/-/A-82651750,Big Dot of Happiness Nothin' but Net - Basketball - Cupcake Decoration - Baby Shower or Birthday Party Cupcake Wrappers & Treat Picks Kit - Set of 24,Party Supplies,Birthday Party Supplies,19.99,22/01/2022 23:27:31
https://www.target.com/p/-/A-78441279,6ct Skulls Halloween Greeting Card,Party Supplies,Cards & Stationery,5.99,22/01/2022 23:27:33
https://www.target.com/p/-/A-78794829,Meri Meri Silver Glitter DIY Banner Letter Kit – Party Decorations and Accessories – 12',Party Supplies,Birthday Party Supplies,25.0,22/01/2022 23:27:36
https://www.target.com/p/-/A-81063390,13pc Skeleton Bag of Bones Halloween Decorative Prop - Hyde &#38; EEK! Boutique&#8482;,Holiday Shop,Indoor Halloween Decorations,17.0,22/01/2022 23:27:38
